bundle_id,product_ids,product_count,product_names,categories,movement_labels,fast_product_count,medium_product_count,slow_product_count,fp_growth_support,pair_support,avg_pair_confidence,avg_pair_lift,graph_density,connected_edges,test_exact_support,test_attachment_rate_2_plus,test_attachment_rate,test_average_overlap,test_lift,estimated_bundle_retail_price,estimated_bundle_profit,base_bundle_score,source
49,"1123,1449,1478,1854,2056,2378",6,Vaseline Cocoa 100ml|Milo Drink 180ml|White Sugar 1kg (Pkt)|CBL Nice Biscuits  100g|Maggi Coconut Milk Powder 125g|Zesta Tea (BOPF) 390g,Beverages|Dairy & Chilled|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.029290265141753057,0.023841405794478958,0.6546473770909531,12.722579070180304,1.0,15,0.0,0.051415094339622644,0.03514150943396226,0.35283018867924526,0.0,2020.0,115.49000000000001,0.8496750939850266,adaptive_fp_growth_fast_slow
50,"1449,1478,1854,2056,2378,2865",6,Milo Drink 180ml|White Sugar 1kg (Pkt)|CBL Nice Biscuits  100g|Maggi Coconut Milk Powder 125g|Zesta Tea (BOPF) 390g|Zero Cola 400ml,Beverages|Dairy & Chilled|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.029290265141753057,0.023857490399501375,0.6546473770909531,12.722579070180304,1.0,15,0.0,0.05117924528301887,0.03514150943396226,0.35306603773584905,0.0,1400.0,123.49000000000001,0.8491463990164732,adaptive_fp_growth_fast_slow
51,"1122,1449,1478,1854,2056,2378",6,Vaseline Sun+ 100ml|Milo Drink 180ml|White Sugar 1kg (Pkt)|CBL Nice Biscuits  100g|Maggi Coconut Milk Powder 125g|Zesta Tea (BOPF) 390g,Beverages|Dairy & Chilled|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.029290265141753057,0.023837384643223356,0.6546473770909531,12.722579070180304,1.0,15,0.0002358490566037736,0.05117924528301887,0.03514150943396226,0.35259433962264153,291969.7369290208,2190.0,230.87,0.8491424681988631,adaptive_fp_growth_fast_slow
52,"1449,1478,1614,1854,2056,2378",6,Milo Drink 180ml|White Sugar 1kg (Pkt)|Bic 3|CBL Nice Biscuits  100g|Maggi Coconut Milk Powder 125g|Zesta Tea (BOPF) 390g,Beverages|Dairy & Chilled|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Fast|Slow|Fast|Fast|Fast,5,0,1,0.029290265141753057,0.02384140579447896,0.6546473770909531,12.722579070180304,1.0,15,0.0,0.05117924528301887,0.03514150943396226,0.35235849056603774,0.0,1300.0,117.49000000000001,0.849140502790058,adaptive_fp_growth_fast_slow
53,"1449,1478,1854,2378,2865",5,Milo Drink 180ml|White Sugar 1kg (Pkt)|CBL Nice Biscuits  100g|Zesta Tea (BOPF) 390g|Zero Cola 400ml,Beverages|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Fast|Fast|Fast|Slow,4,0,1,0.030397281002420562,0.021364376621026603,0.6817017391423871,13.492725020606613,1.0,10,0.0,0.049528301886792456,0.03490566037735849,0.2775943396226415,0.0,1190.0,110.49000000000001,0.8487340344562638,adaptive_fp_growth_fast_slow
54,"1496,1626,1854,1940,2069,2478",6,Tiara Layer Cake (Chocolate)310g|Ritzbury Milk Chocolate 45g|CBL Nice Biscuits  100g|britol super 45g|CocaCola 1.5L|Ritzbury Chocolate (Peanut) 45g,Dairy & Chilled|General Grocery|Snacks & Confectionery,Fast|Fast|Fast|Slow|Fast|Fast,5,0,1,0.013125651094247265,0.010611818163540223,0.5177880254807543,16.0213527222907,1.0,15,0.0,0.05306603773584906,0.04929245283018868,0.325,0.0,960.0,105.4,0.8447751220611068,adaptive_fp_growth_fast_slow
55,"1059,1275,1915,2684",4,Feeding Bottle 120ml (Rose)|Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Rin Detergent Powder 1kg,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.029454932947302816,0.016325874097754187,0.8088767717568207,21.71810896859025,1.0,6,0.0,0.0455188679245283,0.02830188679245283,0.1429245283018868,0.0,730.0,79.46,0.8412902421786176,adaptive_fp_growth_fast_slow
56,"1205,1275,1915,2684",4,Whisper Regular flow 20p|Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Rin Detergent Powder 1kg,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.029454932947302816,0.016255503950781108,0.8088767717568207,21.71810896859025,1.0,6,0.0,0.0455188679245283,0.02830188679245283,0.1429245283018868,0.0,795.0,99.46,0.8412902421786176,adaptive_fp_growth_fast_slow
57,"1275,1915,2232,2684",4,Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Siddhalepa Bee-Honey 90ml|Rin Detergent Powder 1kg,Cleaning & Household|Health & Medicine,Fast|Fast|Slow|Fast,3,0,1,0.029454932947302816,0.016285662585198143,0.8088767717568207,21.71810896859025,1.0,6,0.0,0.0455188679245283,0.02830188679245283,0.1429245283018868,0.0,835.0,114.46,0.8412902421786176,adaptive_fp_growth_fast_slow
58,"1122,1275,1915,2684",4,Vaseline Sun+ 100ml|Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Rin Detergent Powder 1kg,Cleaning & Household|General Grocery,Slow|Fast|Fast|Fast,3,0,1,0.029454932947302816,0.016285662585198143,0.8088767717568207,21.71810896859025,1.0,6,0.0,0.0455188679245283,0.02830188679245283,0.14268867924528303,0.0,1425.0,189.84,0.84128729406541,adaptive_fp_growth_fast_slow
59,"1275,1381,1915,2684",4,Sunlight ( Lime & Orange) 115g|Siddhalepa Balm 25g|Sunlight 2in1 (Lemon) 1kg|Rin Detergent Powder 1kg,Cleaning & Household|Health & Medicine,Fast|Slow|Fast|Fast,3,0,1,0.029454932947302816,0.01626555682892012,0.8088767717568207,21.71810896859025,1.0,6,0.0,0.0455188679245283,0.02830188679245283,0.14268867924528303,0.0,660.0,86.96,0.84128729406541,adaptive_fp_growth_fast_slow
60,"1275,1915,2684,3259",4,Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Rin Detergent Powder 1kg|Panadol 240 Tablets,Cleaning & Household|Health & Medicine,Fast|Fast|Fast|Slow,3,0,1,0.029454932947302816,0.016275609707059133,0.8088767717568207,21.71810896859025,1.0,6,0.0,0.0455188679245283,0.02830188679245283,0.14268867924528303,0.0,1272.6,152.06,0.84128729406541,adaptive_fp_growth_fast_slow
61,"1275,1614,1915,2684",4,Sunlight ( Lime & Orange) 115g|Bic 3|Sunlight 2in1 (Lemon) 1kg|Rin Detergent Powder 1kg,Cleaning & Household|General Grocery,Fast|Slow|Fast|Fast,3,0,1,0.029454932947302816,0.01626555682892012,0.8088767717568207,21.71810896859025,1.0,6,0.0002358490566037736,0.0455188679245283,0.02830188679245283,0.14245283018867924,4963.633072209523,535.0,76.46,0.8412843459522025,adaptive_fp_growth_fast_slow
62,"1275,1915,1945,2684",4,Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Sunquick Orange 330ml|Rin Detergent Powder 1kg,Cleaning & Household|General Grocery,Fast|Fast|Slow|Fast,3,0,1,0.029454932947302816,0.01630576834147616,0.8088767717568207,21.71810896859025,1.0,6,0.0,0.0455188679245283,0.02830188679245283,0.1419811320754717,0.0,855.0,134.46,0.8412784497257874,adaptive_fp_growth_fast_slow
63,"1275,1915,2625,2684",4,Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Moldivefish (Dry) 1kg|Rin Detergent Powder 1kg,Cleaning & Household|General Grocery,Fast|Fast|Slow|Fast,3,0,1,0.029454932947302816,0.016315821219615174,0.8088767717568207,21.71810896859025,1.0,6,0.0,0.0455188679245283,0.02830188679245283,0.1419811320754717,0.0,2335.0,264.46,0.8412784497257874,adaptive_fp_growth_fast_slow
64,"1275,2684,3019,3043",4,Sunlight ( Lime & Orange) 115g|Rin Detergent Powder 1kg|Vaseline Kiss of Petals 100ml|Sunlight 2Bar,Cleaning & Household|General Grocery,Fast|Fast|Slow|Fast,3,0,1,0.029462244131403914,0.016335926975893197,0.8075152386606168,21.639415712476055,1.0,6,0.0,0.0455188679245283,0.02830188679245283,0.14457547169811322,0.0,945.0,110.44999999999999,0.8411066490066398,adaptive_fp_growth_fast_slow
65,"1275,1388,2684,3187",4,Sunlight ( Lime & Orange) 115g|Iodex Balm 2.5g|Rin Detergent Powder 1kg|Diva Power Liquid Detergent 1L,Cleaning & Household|Health & Medicine,Fast|Slow|Fast|Fast,3,0,1,0.02945858853935336,0.016275609707059133,0.8072258784619297,21.62435411068376,1.0,6,0.0,0.0455188679245283,0.02830188679245283,0.14363207547169812,0.0,1005.0,73.46000000000001,0.8410514525240066,adaptive_fp_growth_fast_slow
66,"1275,1915,2684,2731,3043,3187",6,Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Rin Detergent Powder 1kg|Royal Mixed Nut 50g|Sunlight 2Bar|Diva Power Liquid Detergent 1L,Cleaning & Household|General Grocery,Fast|Fast|Fast|Slow|Fast|Fast,5,0,1,0.028728399517052923,0.028273719765969,0.7909532987703746,21.218571713093777,0.8,12,0.0,0.045990566037735846,0.045283018867924525,0.2497641509433962,0.0,1710.0,249.45999999999998,0.8392031363249901,adaptive_fp_growth_fast_slow
67,"1275,1915,3019,3043,3055,3187",6,Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Vaseline Kiss of Petals 100ml|Sunlight 2Bar|Signal Toothpaste 120g|Diva Power Liquid Detergent 1L,Cleaning & Household|General Grocery|Personal Care,Fast|Fast|Slow|Fast|Fast|Fast,5,0,1,0.020355544741612063,0.01728520589730554,0.6384095987461641,18.569847728711704,0.9333333333333333,14,0.0,0.04716981132075472,0.0455188679245283,0.2695754716981132,0.0,1980.0,199.99,0.8391399775477737,adaptive_fp_growth_fast_slow
68,"1059,1275,1915,3043,3055,3187",6,Feeding Bottle 120ml (Rose)|Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Sunlight 2Bar|Signal Toothpaste 120g|Diva Power Liquid Detergent 1L,Cleaning & Household|General Grocery|Personal Care,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.020355544741612063,0.017302439402686703,0.6384095987461641,18.569847728711704,0.9333333333333333,14,0.0,0.04693396226415095,0.0455188679245283,0.26839622641509436,0.0,1675.0,139.0,0.83859949012639,adaptive_fp_growth_fast_slow
69,"1122,1275,1915,3043,3055,3187",6,Vaseline Sun+ 100ml|Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Sunlight 2Bar|Signal Toothpaste 120g|Diva Power Liquid Detergent 1L,Cleaning & Household|General Grocery|Personal Care,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.020355544741612063,0.017280897520960247,0.6384095987461641,18.569847728711704,0.9333333333333333,14,0.0,0.04693396226415095,0.0455188679245283,0.2681603773584906,0.0,2370.0,249.38,0.838597524717585,adaptive_fp_growth_fast_slow
70,"1275,1915,2981,3043,3055,3187",6,Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Astra Soft 100g|Sunlight 2Bar|Signal Toothpaste 120g|Diva Power Liquid Detergent 1L,Cleaning & Household|General Grocery|Personal Care,Fast|Fast|Slow|Fast|Fast|Fast,5,0,1,0.020355544741612063,0.017267972391924378,0.6384095987461641,18.569847728711704,0.9333333333333333,14,0.0,0.04693396226415095,0.0455188679245283,0.2681603773584906,0.0,1580.0,144.0,0.838597524717585,adaptive_fp_growth_fast_slow
71,"1275,1770,1915,3043,3055,3187",6,Sunlight ( Lime & Orange) 115g|Keells Chicken Bockwurst 400g|Sunlight 2in1 (Lemon) 1kg|Sunlight 2Bar|Signal Toothpaste 120g|Diva Power Liquid Detergent 1L,"Cleaning & Household|Meat, Fish & Frozen|Personal Care",Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.020355544741612063,0.017267972391924378,0.6384095987461641,18.569847728711704,0.9333333333333333,14,0.0,0.04693396226415095,0.0455188679245283,0.2679245283018868,0.0,1879.0,168.0,0.83859555930878,adaptive_fp_growth_fast_slow
72,"1275,1781,1915,3043,3055,3187",6,Sunlight ( Lime & Orange) 115g|MDK Chinese Rolls (Fish) 5pcs|Sunlight 2in1 (Lemon) 1kg|Sunlight 2Bar|Signal Toothpaste 120g|Diva Power Liquid Detergent 1L,"Cleaning & Household|Meat, Fish & Frozen|Personal Care",Fast|Slow|Fast|Fast|Fast|Fast,5,0,1,0.020355544741612063,0.017267972391924378,0.6384095987461641,18.569847728711704,0.9333333333333333,14,0.0,0.04693396226415095,0.0455188679245283,0.2679245283018868,0.0,1640.0,164.0,0.83859555930878,adaptive_fp_growth_fast_slow
73,"1275,1915,1945,3043,3055,3187",6,Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Sunquick Orange 330ml|Sunlight 2Bar|Signal Toothpaste 120g|Diva Power Liquid Detergent 1L,Cleaning & Household|General Grocery|Personal Care,Fast|Fast|Slow|Fast|Fast|Fast,5,0,1,0.020355544741612063,0.017293822649996123,0.6384095987461641,18.569847728711704,0.9333333333333333,14,0.0,0.04693396226415095,0.0455188679245283,0.26745283018867927,0.0,1800.0,194.0,0.83859162849117,adaptive_fp_growth_fast_slow
74,"1275,1915,2625,3043,3055,3187",6,Sunlight ( Lime & Orange) 115g|Sunlight 2in1 (Lemon) 1kg|Moldivefish (Dry) 1kg|Sunlight 2Bar|Signal Toothpaste 120g|Diva Power Liquid Detergent 1L,Cleaning & Household|General Grocery|Personal Care,Fast|Fast|Slow|Fast|Fast|Fast,5,0,1,0.020355544741612063,0.017298131026341413,0.6384095987461641,18.569847728711704,0.9333333333333333,14,0.0,0.04693396226415095,0.0455188679245283,0.26745283018867927,0.0,3280.0,324.0,0.83859162849117,adaptive_fp_growth_fast_slow
75,"1478,2056,2114,2172,2280,2344",6,White Sugar 1kg (Pkt)|Maggi Coconut Milk Powder 125g|Kandos Choconuts 70g|Wijaya Curry Powder 250g|Araliya Premium Nadu Rice 1kg|Coconut Oil 750ml (loose),Cooking Essentials|Dairy & Chilled|General Grocery|Staples & Dry Groceries,Fast|Fast|Slow|Fast|Fast|Fast,5,0,1,0.01810088633781257,0.01867979417891958,0.5166282143141184,11.994636998508588,0.8666666666666667,13,0.0,0.07004716981132075,0.03349056603773585,0.27264150943396226,0.0,1830.0,143.0,0.8384926598200738,adaptive_fp_growth_fast_slow
76,"1388,1626,1854,2019,2069,2478",6,Iodex Balm 2.5g|Ritzbury Milk Chocolate 45g|CBL Nice Biscuits  100g|Harischandra Noodles 400g|CocaCola 1.5L|Ritzbury Chocolate (Peanut) 45g,Dairy & Chilled|General Grocery|Health & Medicine|Snacks & Confectionery|Staples & Dry Groceries,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.02057321511148642,0.017273937836094783,0.615540771283015,16.359050925524084,0.8666666666666667,13,0.0,0.05188679245283019,0.04929245283018868,0.3169811320754717,0.0,875.0,96.4,0.8367179081452824,adaptive_fp_growth_fast_slow
77,"1496,1635,2020,2045,2068,3217",6,Tiara Layer Cake (Chocolate)310g|Ritzbury  Chunky-Choc (Classic)200g|Harischandra Noodles 400g (2minutes)|Edinborough Tomato Sauce 405g|CocaCola 1050ml|Nangrow 4/ 3-5 years children,Cooking Essentials|General Grocery|Snacks & Confectionery|Staples & Dry Groceries,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.029360675686219608,0.02673562941070028,0.8090454118252196,21.72421532011666,0.8,12,0.0,0.054245283018867926,0.03018867924528302,0.2627358490566038,0.0,3110.0,332.28999999999996,0.8360698620882484,adaptive_fp_growth_fast_slow
78,"1496,1626,1854,2069,2210,2478",6,Tiara Layer Cake (Chocolate)310g|Ritzbury Milk Chocolate 45g|CBL Nice Biscuits  100g|CocaCola 1.5L|Amritha Incense Sticks (4in1)|Ritzbury Chocolate (Peanut) 45g,Dairy & Chilled|General Grocery|Snacks & Confectionery,Fast|Fast|Fast|Fast|Slow|Fast,5,0,1,0.013125651094247265,0.011356880046185795,0.5177880254807543,16.0213527222907,0.9333333333333333,14,0.0,0.05306603773584906,0.04929245283018868,0.325,0.0,1100.0,129.4,0.8347751220611068,adaptive_fp_growth_fast_slow
79,"1496,1626,1854,2069,2416,2478",6,Tiara Layer Cake (Chocolate)310g|Ritzbury Milk Chocolate 45g|CBL Nice Biscuits  100g|CocaCola 1.5L|Camellia Parfum (Purity) 22ml|Ritzbury Chocolate (Peanut) 45g,Dairy & Chilled|General Grocery|Snacks & Confectionery,Fast|Fast|Fast|Fast|Slow|Fast,5,0,1,0.013125651094247265,0.011352571669840505,0.5177880254807543,16.0213527222907,0.9333333333333333,14,0.0,0.052830188679245285,0.04929245283018868,0.32547169811320753,0.0,1140.0,132.9,0.8342483925013584,adaptive_fp_growth_fast_slow
80,"1496,1626,1854,2069,2478,3183",6,Tiara Layer Cake (Chocolate)310g|Ritzbury Milk Chocolate 45g|CBL Nice Biscuits  100g|CocaCola 1.5L|Ritzbury Chocolate (Peanut) 45g|Comfort Lily Fresh 210ml,Dairy & Chilled|General Grocery|Snacks & Confectionery,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.013125651094247265,0.01136549679887638,0.5177880254807543,16.0213527222907,0.9333333333333333,14,0.0,0.052830188679245285,0.04929245283018868,0.32452830188679244,0.0,1250.0,124.4,0.8342405308661383,adaptive_fp_growth_fast_slow
81,"1416,1479,1564,1836,1853,3152",6,Highland  Vanilla Milk 180ml|White Sugar 1kg|Watawala Tea 100g|Maliban Ginger Biscuit 370g|CBL Ginger Biscuits 400g|GreenLand Button Mushrooms 425g,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery|Staples & Dry Groceries,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.032202781124125744,0.02365643283672115,0.756268736807968,16.702566482033365,1.0,15,0.0,0.04316037735849056,0.03018867924528302,0.24528301886792453,0.0,1955.0,155.62,0.8330668828482392,adaptive_fp_growth_fast_slow
82,"1416,1479,1564,1836,1853,2658",6,Highland  Vanilla Milk 180ml|White Sugar 1kg|Watawala Tea 100g|Maliban Ginger Biscuit 370g|CBL Ginger Biscuits 400g|Dettol Hand Sanitiser 50ml,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery|Staples & Dry Groceries,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.032202781124125744,0.02365643283672115,0.756268736807968,16.702566482033365,1.0,15,0.0,0.04339622641509434,0.029952830188679246,0.24599056603773584,0.0,1305.0,137.44,0.8330138168105033,adaptive_fp_growth_fast_slow
83,"1381,1416,1479,1564,1836,1853",6,Siddhalepa Balm 25g|Highland  Vanilla Milk 180ml|White Sugar 1kg|Watawala Tea 100g|Maliban Ginger Biscuit 370g|CBL Ginger Biscuits 400g,Beverages|Cooking Essentials|Dairy & Chilled|Health & Medicine|Staples & Dry Groceries,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.032202781124125744,0.02364436938295434,0.756268736807968,16.702566482033365,1.0,15,0.0,0.04339622641509434,0.029952830188679246,0.24504716981132074,0.0,1290.0,138.12,0.8330059551752832,adaptive_fp_growth_fast_slow
84,"1125,1416,1479,1564,1836,1853",6,Vaseline Healthy 100ml|Highland  Vanilla Milk 180ml|White Sugar 1kg|Watawala Tea 100g|Maliban Ginger Biscuit 370g|CBL Ginger Biscuits 400g,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery|Staples & Dry Groceries,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.032202781124125744,0.023648390534209942,0.756268736807968,16.702566482033365,1.0,15,0.0,0.04316037735849056,0.029952830188679246,0.24599056603773584,0.0,1305.0,140.62,0.8324831564331449,adaptive_fp_growth_fast_slow
85,"1416,1479,1564,1836,1853,2416",6,Highland  Vanilla Milk 180ml|White Sugar 1kg|Watawala Tea 100g|Maliban Ginger Biscuit 370g|CBL Ginger Biscuits 400g|Camellia Parfum (Purity) 22ml,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery|Staples & Dry Groceries,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.032202781124125744,0.023660453987976757,0.756268736807968,16.702566482033365,1.0,15,0.0,0.04316037735849056,0.029952830188679246,0.2455188679245283,0.0,1255.0,144.12,0.8324792256155348,adaptive_fp_growth_fast_slow
86,"1416,1479,1564,1836,1853,2770",6,Highland  Vanilla Milk 180ml|White Sugar 1kg|Watawala Tea 100g|Maliban Ginger Biscuit 370g|CBL Ginger Biscuits 400g|Lifebuoy Kohomba 100g,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery|Staples & Dry Groceries,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.032202781124125744,0.023700665500532802,0.756268736807968,16.702566482033365,1.0,15,0.0,0.04316037735849056,0.029952830188679246,0.24528301886792453,0.0,1128.0,121.91999999999999,0.8324772602067297,adaptive_fp_growth_fast_slow
87,"1416,1479,1564,1677,1836,1853",6,Highland  Vanilla Milk 180ml|White Sugar 1kg|Watawala Tea 100g|Marshmelos 24pcs|Maliban Ginger Biscuit 370g|CBL Ginger Biscuits 400g,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery|Staples & Dry Groceries,Fast|Fast|Fast|Slow|Fast|Fast,5,0,1,0.032202781124125744,0.023652411685465547,0.756268736807968,16.702566482033365,1.0,15,0.0,0.04316037735849056,0.029952830188679246,0.24504716981132074,0.0,1295.0,145.62,0.8324752947979247,adaptive_fp_growth_fast_slow
88,"1416,1479,1564,1836,1853,1901",6,Highland  Vanilla Milk 180ml|White Sugar 1kg|Watawala Tea 100g|Maliban Ginger Biscuit 370g|CBL Ginger Biscuits 400g|Surf Excel Matic (Liquid)500ml,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery|Staples & Dry Groceries,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.032202781124125744,0.023652411685465547,0.756268736807968,16.702566482033365,1.0,15,0.0,0.04316037735849056,0.029952830188679246,0.24504716981132074,0.0,1410.0,145.62,0.8324752947979247,adaptive_fp_growth_fast_slow
89,"1416,1479,1564,1836,1853,2851",6,Highland  Vanilla Milk 180ml|White Sugar 1kg|Watawala Tea 100g|Maliban Ginger Biscuit 370g|CBL Ginger Biscuits 400g|BIC Lighter,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery|Staples & Dry Groceries,Fast|Fast|Fast|Fast|Fast|Slow,5,0,1,0.032202781124125744,0.023668496290487964,0.756268736807968,16.702566482033365,1.0,15,0.0,0.04316037735849056,0.029952830188679246,0.24504716981132074,0.0,1185.0,143.22,0.8324752947979247,adaptive_fp_growth_fast_slow
90,"1181,1416,1479,1564,1836,1853",6,Smart Pants (Softlove) 4pcs / M|Highland  Vanilla Milk 180ml|White Sugar 1kg|Watawala Tea 100g|Maliban Ginger Biscuit 370g|CBL Ginger Biscuits 400g,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery|Staples & Dry Groceries,Slow|Fast|Fast|Fast|Fast|Fast,5,0,1,0.032202781124125744,0.023668496290487964,0.756268736807968,16.702566482033365,1.0,15,0.0,0.04316037735849056,0.029952830188679246,0.24481132075471698,0.0,1325.0,185.62,0.8324733293891197,adaptive_fp_growth_fast_slow
91,"1416,1479,1564,1631,1836,1853",6,Highland  Vanilla Milk 180ml|White Sugar 1kg|Watawala Tea 100g|Ritzbury Rave 26g|Maliban Ginger Biscuit 370g|CBL Ginger Biscuits 400g,Beverages|Cooking Essentials|Dairy & Chilled|General Grocery|Staples & Dry Groceries,Fast|Fast|Fast|Slow|Fast|Fast,5,0,1,0.032202781124125744,0.02368055974425478,0.756268736807968,16.702566482033365,1.0,15,0.0,0.04316037735849056,0.029952830188679246,0.24481132075471698,0.0,1105.0,119.61999999999999,0.8324733293891197,adaptive_fp_growth_fast_slow
